customer_id,recency,frequency,monetary,rfm_score,customer_segment
12489,336,1,334.93,212,Regular
17821,406,1,334.62,212,Regular
12350,310,1,334.4,212,Regular
17607,376,1,333.81,212,Regular
13216,267,1,333.74,212,Regular
14241,183,2,333.7,322,Regular
14957,253,2,333.29,222,Regular
16234,476,3,333.18,132,Regular
14137,695,1,332.7,112,Lost Customers
13904,37,2,332.64,422,Regular
16850,333,1,332.41,212,Regular
16803,65,1,332.3,312,Regular
16452,630,2,332.17,122,Regular
17647,65,3,331.65999999999997,332,Regular
15512,155,4,331.58,332,Regular
17435,411,1,331.35,112,Lost Customers
16030,309,1,331.24,212,Regular
13981,415,1,331.14,112,Lost Customers
16478,25,3,331.0,432,Regular
15878,561,2,330.77,122,Regular
17309,95,3,330.59000000000003,332,Regular
14517,33,2,330.45,422,Regular
17301,21,2,330.43,422,Regular
12807,383,1,330.34999999999997,212,Regular
13010,374,2,330.12,222,Regular
15130,169,1,330.11,312,Regular
12850,445,1,330.0,112,Lost Customers
18186,722,1,329.58,112,Lost Customers
17518,425,2,329.42,122,Regular
16436,668,3,329.34,132,Regular
17154,75,1,329.34,312,Regular
15153,31,1,329.25,412,Regular
15979,602,1,329.21999999999997,112,Lost Customers
16286,477,2,328.95,122,Regular
14012,277,1,328.8,212,Regular
16855,23,2,328.4,422,Regular
15213,318,2,328.35,222,Regular
14747,249,1,328.2,212,Regular
16318,35,1,328.15,412,Regular
15709,283,2,327.85,222,Regular
15735,421,1,327.68,112,Lost Customers
13498,730,1,327.38,112,Lost Customers
12804,465,2,327.02,122,Regular
16322,1,2,326.75,522,Regular
12460,456,1,326.65,112,Lost Customers
14070,684,1,326.55,112,Lost Customers
13646,399,2,326.25,222,Regular
17843,303,2,326.23,222,Regular
17439,655,1,325.74,112,Lost Customers
13661,603,1,325.24,112,Lost Customers
15670,296,2,325.2,222,Regular
13801,66,1,324.8,312,Regular
15982,605,1,324.51,112,Lost Customers
12946,436,1,324.45,112,Lost Customers
16685,61,2,324.24,322,Regular
18261,43,2,324.24,422,Regular
13834,576,2,324.19,122,Regular
15869,277,3,323.66,232,Regular
17440,156,4,323.58,332,Regular
13025,731,1,323.39,112,Lost Customers
16195,723,1,323.25,112,Lost Customers
17793,25,1,323.04,412,Regular
14263,423,1,322.93,112,Lost Customers
16627,79,1,322.8,312,Regular
14832,630,1,322.69,112,Lost Customers
16342,75,4,322.41,332,Regular
14424,17,1,322.08,512,Regular
17326,408,2,321.95,222,Regular
15726,390,1,321.91,212,Regular
13111,718,1,321.88,112,Lost Customers
17471,474,1,321.65000000000003,112,Lost Customers
15770,612,1,321.45,112,Lost Customers
14823,180,3,321.43,332,Regular
17182,422,2,321.3,122,Regular
15236,298,1,321.05,212,Regular
15432,23,2,320.76,422,Regular
18117,25,1,320.72,412,Regular
14622,184,1,320.58000000000004,312,Regular
17991,225,3,320.55,232,Regular
13986,17,1,320.46,512,Regular
16683,533,1,320.25,112,Lost Customers
13942,534,1,320.0,112,Lost Customers
13843,381,1,319.75,212,Regular
16674,54,2,319.61,422,Regular
16967,189,1,319.02,212,Regular
17229,96,2,318.76,322,Regular
15682,599,2,318.24,122,Regular
14703,14,1,318.17,512,Regular
18253,642,1,317.88,112,Lost Customers
17267,127,2,317.62,322,Regular
15616,438,1,317.11,112,Lost Customers
17689,388,2,317.08,222,Regular
16761,96,1,316.62,312,Regular
15204,357,1,316.58,212,Regular
12529,528,1,316.48,112,Lost Customers
13494,311,1,316.26000000000005,212,Regular
15196,432,2,316.25,122,Regular
17408,163,3,316.09000000000003,332,Regular
12614,277,1,315.6,212,Regular
15042,199,2,315.45,222,Regular
16091,154,2,315.06,322,Regular
17121,402,1,314.74,212,Regular
14991,430,1,314.67,112,Lost Customers
18206,553,1,314.65999999999997,112,Lost Customers
13660,400,1,314.59,212,Regular
12650,3,1,314.44,512,Regular
18070,669,1,314.1,112,Lost Customers
15873,499,4,313.92,132,Regular
13087,726,1,313.64,112,Lost Customers
16582,113,1,313.62,312,Regular
12665,324,3,313.6,232,Regular
17882,379,2,313.46,222,Regular
13845,64,1,312.98,312,Regular
15162,731,1,312.9,112,Lost Customers
13905,732,1,312.65000000000003,112,Lost Customers
15318,3,1,312.62,512,Regular
13226,273,2,312.46,222,Regular
12834,282,1,312.38,212,Regular
14951,79,1,311.69,312,Regular
12852,294,1,311.55,212,Regular
13990,213,1,311.3,212,Regular
12898,463,2,310.96000000000004,122,Regular
15724,201,3,310.85,232,Regular
13400,582,1,310.83,112,Lost Customers
16328,563,1,310.83,112,Lost Customers
13847,719,1,310.72,112,Lost Customers
16439,722,1,310.70000000000005,112,Lost Customers
12738,372,1,310.7,212,Regular
15185,70,1,310.62,312,Regular
14848,404,1,310.56,212,Regular
14181,410,2,310.55,122,Regular
15308,274,1,310.47,212,Regular
15188,725,1,310.43,112,Lost Customers
13315,689,1,310.26,112,Lost Customers
14749,479,1,310.15,112,Lost Customers
13628,676,1,310.14000000000004,112,Lost Customers
17383,4,2,309.99,522,Regular
15699,17,1,309.65,512,Regular
16373,382,2,309.49,222,Regular
12884,88,1,309.05,312,Regular
15010,35,1,308.94,412,Regular
16956,17,1,308.74,512,Regular
16194,375,1,308.59999999999997,212,Regular
14927,396,1,308.2,212,Regular
16524,446,2,308.14,122,Regular
15302,730,1,308.0,112,Lost Customers
13289,723,1,307.95,112,Lost Customers
15778,431,1,307.95,112,Lost Customers
16123,51,1,307.78,412,Regular
13529,78,2,307.76,322,Regular
15454,362,2,307.69,222,Regular
14777,403,1,307.56,212,Regular
13060,253,1,307.53,212,Regular
17120,233,1,307.46,212,Regular
13932,294,1,307.4,212,Regular
15374,128,2,307.32,322,Regular
14783,659,1,307.3,112,Lost Customers
17721,659,1,307.21,112,Lost Customers
13036,684,1,307.1,112,Lost Customers
13142,19,1,307.09,412,Regular
15087,281,1,306.94,212,Regular
17551,359,1,306.84,212,Regular
16649,520,1,306.58,112,Lost Customers
13718,246,2,306.55,222,Regular
18059,23,3,306.46,432,Regular
17077,578,1,306.0,112,Lost Customers
15135,239,2,305.68,222,Regular
16796,89,1,305.62,312,Regular
16181,73,1,305.54,312,Regular
14990,612,2,305.42,122,Regular
13383,543,1,305.28000000000003,112,Lost Customers
15893,481,1,305.28000000000003,112,Lost Customers
13667,149,1,305.02,312,Regular
15163,18,2,304.47,522,Regular
14043,491,2,304.25,122,Regular
18185,249,1,304.25,212,Regular
16217,235,2,304.25,222,Regular
17688,393,1,304.2,212,Regular
16489,380,2,303.7,222,Regular
14791,606,1,303.63,112,Lost Customers
14806,75,2,303.43,322,Regular
17207,652,1,303.21999999999997,112,Lost Customers
18255,89,2,303.15,322,Regular
15060,8,4,303.09,532,Regular
16425,302,1,302.7,212,Regular
18165,177,1,302.46000000000004,312,Regular
17506,75,1,302.2,312,Regular
15054,12,2,302.1,522,Regular
15242,422,1,302.04,112,Lost Customers
16297,268,1,301.9,212,Regular
13773,396,2,301.54,222,Regular
15667,39,1,301.32,412,Regular
15148,10,1,301.29,512,Regular
13625,596,1,301.26,112,Lost Customers
16437,381,2,301.25,222,Regular
12351,375,1,300.93,212,Regular
16479,10,2,300.83,522,Regular
16050,173,3,300.7,332,Regular
17556,205,2,300.67,222,Regular
14797,507,1,300.31,112,Lost Customers
17766,381,2,299.61,222,Regular
12864,138,2,299.57,322,Regular
13346,462,6,299.4,142,Regular
17898,85,4,299.18,332,Regular
12595,504,1,299.02,112,Lost Customers
17124,185,1,298.89,312,Regular
15609,184,1,298.48,312,Regular
17824,51,1,298.4,412,Regular
12881,275,1,298.0,212,Regular
18018,108,4,297.99,332,Regular
14835,528,2,297.0,122,Regular
13708,271,1,296.88,212,Regular
14985,198,2,296.75,222,Regular
17627,478,1,296.36,112,Lost Customers
13751,288,1,296.25,212,Regular
13504,64,1,295.93,312,Regular
15962,449,1,295.83,112,Lost Customers
14269,439,1,295.73,112,Lost Customers
14614,386,1,295.13,212,Regular
16252,382,1,295.09,212,Regular
16579,425,1,295.05,112,Lost Customers
17057,596,1,294.74,112,Lost Customers
15041,170,2,294.02,322,Regular
17927,721,1,294.0,112,Lost Customers
15718,540,1,293.79,112,Lost Customers
14192,388,1,293.74,212,Regular
15928,656,1,293.53,112,Lost Customers
17710,423,1,293.5,112,Lost Customers
17441,732,1,293.35,112,Lost Customers
16721,262,1,292.47,212,Regular
16543,591,1,292.21,112,Lost Customers
13739,18,2,292.2,522,Regular
13449,23,1,291.88,412,Regular
17907,640,1,291.76,112,Lost Customers
16615,626,1,291.5,112,Lost Customers
18182,463,1,291.13,111,Lost Customers
15391,584,1,289.87,111,Lost Customers
16897,299,2,289.78000000000003,221,Regular
13796,499,1,289.7,111,Lost Customers
14433,465,1,289.6,111,Lost Customers
14162,173,2,289.36,321,Regular
17501,220,2,288.6,221,Regular
16808,99,2,288.42,321,Regular
13616,568,2,288.1,121,Regular
16432,64,1,287.4,311,Regular
17497,390,2,287.25,221,Regular
13508,243,2,287.05,221,Regular
13909,423,2,286.6,121,Regular
14183,411,2,286.29,121,Regular
14660,86,2,285.74,321,Regular
14402,652,1,285.6,111,Lost Customers
17636,19,1,285.56,411,Regular
16890,476,3,285.41,131,Regular
12487,730,1,285.29999999999995,111,Lost Customers
17355,386,1,285.11,211,Regular
16429,106,1,284.55,311,Regular
15445,264,2,284.5,221,Regular
17359,11,2,284.46,521,New Customers
15354,603,3,284.4,131,Regular
12851,96,2,284.13,321,Regular
15662,661,2,283.73,121,Regular
13121,269,1,283.73,211,Regular
15338,677,1,283.43,111,Lost Customers
15936,379,2,282.79,221,Regular
13511,676,1,282.76,111,Lost Customers
12771,485,1,282.3,111,Lost Customers
17247,15,1,282.19,511,New Customers
17072,625,1,282.05,111,Lost Customers
16557,24,2,281.85,421,Regular
13326,432,1,281.76,111,Lost Customers
13679,493,3,281.26,131,Regular
18042,53,2,281.15,421,Regular
15772,418,1,280.88,111,Lost Customers
13080,179,4,280.73,331,Regular
14242,234,2,280.55,221,Regular
13606,29,3,280.53999999999996,431,Regular
13581,309,2,280.53000000000003,221,Regular
15556,24,1,279.77,411,Regular
17264,424,1,279.59,111,Lost Customers
17786,85,2,278.74,321,Regular
14764,46,1,278.3,411,Regular
14303,407,2,277.94,221,Regular
16334,492,1,277.48,111,Lost Customers
15355,29,2,277.05,421,Regular
13272,31,2,276.56,421,Regular
12750,128,1,275.88,311,Regular
13399,464,3,275.4,131,Regular
16313,3,2,274.15000000000003,521,New Customers
12789,65,3,273.35,331,Regular
13307,120,3,273.34,331,Regular
13861,429,2,273.26,121,Regular
15964,663,1,272.96000000000004,111,Lost Customers
17498,75,1,272.22,311,Regular
13917,49,2,272.04,421,Regular
14816,197,1,271.85,211,Regular
17292,472,2,271.75,121,Regular
14436,98,2,271.7,321,Regular
16089,386,2,271.44,221,Regular
13058,24,3,271.40000000000003,431,Regular
15943,649,2,271.29,121,Regular
17278,241,2,271.24,221,Regular
13837,211,2,271.24,221,Regular
18238,515,1,270.92,111,Lost Customers
13533,182,3,270.79,331,Regular
14520,1,2,270.6,521,New Customers
16757,318,2,270.48,221,Regular
12558,7,1,269.96,511,New Customers
18267,672,1,269.37,111,Lost Customers
12751,444,1,268.27,111,Lost Customers
18254,581,1,267.9,111,Lost Customers
14039,33,2,267.28000000000003,421,Regular
15408,264,1,267.18,211,Regular
15503,362,2,267.15,221,Regular
15320,44,1,267.13,411,Regular
15517,233,1,267.03,211,Regular
15423,38,3,266.89,431,Regular
14863,29,1,266.76,411,Regular
16502,620,2,266.5,121,Regular
15119,245,1,266.40000000000003,211,Regular
14392,432,1,266.4,111,Lost Customers
12962,7,2,266.39,521,New Customers
15019,266,1,266.0,211,Regular
16074,390,1,265.25,211,Regular
13973,287,1,264.7,211,Regular
13128,631,1,263.5,111,Lost Customers
12892,396,1,263.38,211,Regular
17808,548,4,262.64,131,Regular
13331,401,1,262.4,211,Regular
14526,389,1,262.4,211,Regular
17910,726,1,261.7,111,Lost Customers
12655,423,1,261.35,111,Lost Customers
17385,14,1,261.11,511,New Customers
13189,18,2,260.68,521,New Customers
15014,43,2,260.17,421,Regular
17901,29,3,260.08,431,Regular
17022,31,2,260.0,421,Regular
16733,529,1,259.68,111,Lost Customers
17125,50,1,259.35,411,Regular
17558,393,1,259.17,211,Regular
13127,77,1,259.17,311,Regular
17219,31,2,259.13,421,Regular
15536,409,1,259.09,211,Regular
16381,395,2,258.7,221,Regular
13683,457,1,258.6,111,Lost Customers
13227,201,1,257.7,211,Regular
16542,53,2,257.32,421,Regular
15852,186,3,257.26,331,Regular
14483,281,2,257.1,221,Regular
15404,375,1,257.06,211,Regular
14166,505,2,256.85,121,Regular
14876,521,2,256.7,121,Regular
14274,686,1,256.6,111,Lost Customers
12430,43,1,256.4,411,Regular
13806,63,1,256.38,311,Regular
17896,23,1,256.32,411,Regular
13250,460,2,256.04,121,Regular
13825,621,2,255.59,121,Regular
14881,19,1,255.4,411,Regular
16911,635,2,255.25,121,Regular
12746,540,1,254.55,111,Lost Customers
12604,79,2,254.18,321,Regular
15923,372,1,254.16,211,Regular
17992,389,1,254.13,211,Regular
14765,29,3,254.11,431,Regular
17626,602,1,254.0,111,Lost Customers
16845,618,1,253.88,111,Lost Customers
17210,392,1,253.37,211,Regular
15035,89,1,252.73000000000002,311,Regular
13251,402,1,252.68,211,Regular
16908,722,1,252.59,111,Lost Customers
15552,217,2,252.52,221,Regular
13404,1,2,252.48999999999998,521,New Customers
13645,120,1,252.1,311,Regular
16453,530,2,251.71,121,Regular
16976,267,1,251.51999999999998,211,Regular
14501,183,2,251.21,321,Regular
18266,434,1,251.1,111,Lost Customers
16962,409,1,251.04,211,Regular
15231,621,1,250.26,111,Lost Customers
17303,361,1,250.04,211,Regular
15510,330,1,250.0,211,Regular
18002,375,4,249.92,231,Regular
18005,3,2,249.72,521,New Customers
15884,432,2,249.70000000000002,121,Regular
13747,373,2,249.39999999999998,221,Regular
12563,408,1,249.23999999999998,211,Regular
16508,630,1,248.8,111,Lost Customers
13061,72,1,248.61,311,Regular
13592,35,4,247.96,431,Regular
15293,665,1,247.5,111,Lost Customers
18072,185,1,247.44,311,Regular
13349,10,1,247.32,511,New Customers
14658,5,2,247.15,521,New Customers
14654,738,1,246.85999999999999,111,Lost Customers
15697,689,1,246.75,111,Lost Customers
13943,577,1,246.54,111,Lost Customers
15378,462,2,246.5,121,Regular
15495,379,1,246.5,211,Regular
15783,10,1,246.3,511,New Customers
18153,659,1,246.22,111,Lost Customers
16778,74,2,245.94,321,Regular
14325,569,1,245.48000000000002,111,Lost Customers
14281,408,1,245.15,211,Regular
12660,11,1,245.1,511,New Customers
15118,134,1,244.8,311,Regular
16528,3,1,244.41,511,New Customers
14694,617,1,244.31,111,Lost Customers
13551,319,2,244.2,221,Regular
17892,56,3,244.1,431,Regular
13676,539,2,243.9,121,Regular
16793,57,1,243.84,411,Regular
13886,71,1,243.56,311,Regular
15543,288,2,242.84,221,Regular
16215,80,1,242.35,311,Regular
17915,551,1,242.13,111,Lost Customers
17009,551,1,242.06,111,Lost Customers
13445,626,1,241.9,111,Lost Customers
13582,389,2,241.68,221,Regular
13275,383,2,241.66,221,Regular
15776,133,1,241.62,311,Regular
14774,528,1,241.45,111,Lost Customers
14523,108,1,241.09,311,Regular
16427,263,2,241.06,221,Regular
13674,432,1,240.68,111,Lost Customers
15286,49,1,240.55,411,Regular
15336,401,1,240.5,211,Regular
15931,428,1,239.9,111,Lost Customers
15690,4,2,239.76,521,New Customers
17055,445,1,239.55,111,Lost Customers
13570,243,1,239.49,211,Regular
13789,388,1,239.45999999999998,211,Regular
17684,43,1,239.41,411,Regular
12663,624,2,239.4,121,Regular
17981,410,1,239.12,111,Lost Customers
12561,302,1,238.85,211,Regular
12718,71,1,238.25,311,Regular
16280,725,1,238.05,111,Lost Customers
14982,572,1,237.78,111,Lost Customers
17877,170,1,237.60999999999999,311,Regular
14458,380,1,237.42,211,Regular
14586,276,1,237.36,211,Regular
15457,262,1,237.07,211,Regular
16740,395,1,236.81,211,Regular
12732,179,1,236.26000000000002,311,Regular
13608,540,1,236.2,111,Lost Customers
13088,417,1,236.11,111,Lost Customers
16026,43,1,236.09,411,Regular
17093,592,1,235.88,111,Lost Customers
17872,381,1,235.87,211,Regular
16046,562,1,235.78,111,Lost Customers
17993,617,1,235.19,111,Lost Customers
12392,591,1,234.75000000000003,111,Lost Customers
17868,386,1,234.65,211,Regular
13114,730,1,234.38,111,Lost Customers
14473,74,2,234.34,321,Regular
17060,266,1,234.24,211,Regular
13009,672,1,234.0,111,Lost Customers
12736,332,1,234.0,211,Regular
13348,64,1,233.76,311,Regular
14153,483,1,233.4,111,Lost Customers
15294,410,1,233.35,111,Lost Customers
13129,452,2,233.25,121,Regular
14995,38,2,233.23000000000002,421,Regular
16302,126,1,233.22,311,Regular
15451,434,2,233.21,121,Regular
13678,151,1,232.6,311,Regular
18213,236,1,232.48000000000002,211,Regular
16408,591,1,231.93,111,Lost Customers
17151,735,1,231.90000000000003,111,Lost Customers
13619,544,2,231.69,121,Regular
17136,662,1,231.68,111,Lost Customers
18279,519,1,231.33999999999997,111,Lost Customers
15487,679,1,231.32,111,Lost Customers
15001,394,2,230.85999999999999,221,Regular
18030,4,2,230.64999999999998,521,New Customers
15866,101,1,230.53,311,Regular
17261,509,1,230.44,111,Lost Customers
13960,21,2,230.22,421,Regular
18197,575,1,230.1,111,Lost Customers
14069,514,2,230.06,121,Regular
14314,106,2,229.8,321,Regular
14017,571,1,229.75,111,Lost Customers
12812,44,1,229.64000000000001,411,Regular
13403,17,3,229.5,531,New Customers
14596,626,1,229.47,111,Lost Customers
17185,591,3,229.46,131,Regular
15528,254,1,229.33,211,Regular
17743,448,1,229.2,111,Lost Customers
15273,599,1,228.96,111,Lost Customers
17347,86,1,228.96,311,Regular
13146,26,1,228.91,411,Regular
17989,379,1,228.82999999999998,211,Regular
17066,726,1,228.34,111,Lost Customers
16760,430,1,228.0,111,Lost Customers
15566,392,2,227.87,221,Regular
14363,402,2,227.47000000000003,221,Regular
18021,509,2,227.06,121,Regular
18132,504,1,226.9,111,Lost Customers
13651,35,3,226.85,431,Regular
16540,414,1,226.70000000000002,111,Lost Customers
14718,410,1,226.42,111,Lost Customers
16666,19,2,225.94,421,Regular
14357,43,1,225.77,411,Regular
16622,543,1,225.4,111,Lost Customers
16587,232,1,225.15,211,Regular
16346,385,1,224.51,211,Regular
15175,71,1,224.14,311,Regular
12914,400,1,223.98,211,Regular
16753,58,1,223.92000000000002,311,Regular
14928,627,1,223.91000000000003,111,Lost Customers
16562,476,1,223.85999999999999,111,Lost Customers
13926,23,1,223.85000000000002,411,Regular
18131,631,1,222.95999999999998,111,Lost Customers
12887,383,1,222.4,211,Regular
15897,194,2,222.05,221,Regular
15788,508,1,221.83,111,Lost Customers
14445,455,1,221.65,111,Lost Customers
17087,737,1,221.53,111,Lost Customers
14960,8,2,221.27,521,New Customers
13419,63,1,221.06,311,Regular
15790,10,1,220.85,511,New Customers
12821,214,2,220.8,221,Regular
16482,15,1,220.62,511,New Customers
13033,357,2,220.55,221,Regular
18007,392,1,220.32,211,Regular
18114,290,1,220.1,211,Regular
13454,641,1,219.87,111,Lost Customers
13992,30,3,219.5,431,Regular
14074,623,1,219.4,111,Lost Customers
15096,42,1,219.39000000000001,411,Regular
12799,529,1,219.35,111,Lost Customers
14271,225,2,219.13,221,Regular
12702,19,1,219.0,411,Regular
15086,564,2,218.53,121,Regular
17619,312,1,218.52,211,Regular
12574,315,1,218.45000000000002,211,Regular
17217,234,2,218.0,221,Regular
15591,582,3,217.9,131,Regular
16874,379,1,217.74,211,Regular
16035,560,1,217.73,111,Lost Customers
15490,430,1,217.6,111,Lost Customers
13271,37,1,217.38,411,Regular
15295,654,1,217.23999999999998,111,Lost Customers
15554,277,1,217.2,211,Regular
13423,428,1,217.03,111,Lost Customers
15401,452,2,216.95000000000002,121,Regular
15460,354,1,216.76,211,Regular
17902,546,1,216.4,111,Lost Customers
15604,52,1,216.39,411,Regular
13858,57,1,216.17,411,Regular
16179,60,1,215.83,311,Regular
15052,319,1,215.78,211,Regular
14476,257,1,215.7,211,Regular
16189,15,2,215.48,521,New Customers
14376,683,1,215.46,111,Lost Customers
18157,571,1,215.35,111,Lost Customers
14635,453,1,215.22,111,Lost Customers
16338,157,1,214.8,311,Regular
14106,737,1,214.79999999999998,111,Lost Customers
14361,578,1,214.71,111,Lost Customers
15558,639,1,214.13,111,Lost Customers
14601,10,1,213.96,511,New Customers
13621,116,1,213.85,311,Regular
17153,24,1,213.78,411,Regular
13411,107,1,213.55,311,Regular
16591,68,1,213.5,311,Regular
13724,637,1,213.01,111,Lost Customers
13691,396,1,212.78,211,Regular
12961,379,1,211.99,211,Regular
12470,689,1,211.95,111,Lost Customers
14843,436,1,211.79999999999998,111,Lost Customers
15703,264,1,211.5,211,Regular
12995,85,1,211.32,311,Regular
14992,442,1,210.5,111,Lost Customers
17271,736,1,210.39000000000001,111,Lost Customers
13532,33,1,210.31,411,Regular
17484,576,2,209.57,121,Regular
13828,22,1,209.49,411,Regular
13056,551,1,209.48,111,Lost Customers
14003,732,1,209.41,111,Lost Customers
15112,611,1,209.4,111,Lost Customers
16487,577,2,209.4,121,Regular
17026,185,3,208.98,331,Regular
15327,52,1,208.75,411,Regular
13290,438,1,208.63,111,Lost Customers
15741,458,2,208.62,121,Regular
16914,36,1,208.46,411,Regular
16457,218,1,208.36,211,Regular
15212,241,2,208.27999999999997,221,Regular
12848,675,1,208.0,111,Lost Customers
16964,733,2,207.85,121,Regular
16866,140,3,207.73999999999998,331,Regular
13099,99,1,207.35999999999999,311,Regular
15925,194,1,207.15,211,Regular
15820,319,1,206.98,211,Regular
18126,60,1,206.83,311,Regular
17166,38,2,206.34,421,Regular
14964,247,1,206.21,211,Regular
14519,683,2,206.09,121,Regular
15914,378,2,205.99,221,Regular
16090,624,1,205.91,111,Lost Customers
14278,409,1,205.83,211,Regular
17670,227,1,205.7,211,Regular
16490,436,1,205.41000000000003,111,Lost Customers
14602,656,1,205.35999999999999,111,Lost Customers
15307,95,1,205.3,311,Regular
12400,414,1,205.25,111,Lost Customers
15758,24,1,205.25,411,Regular
17112,502,1,205.17,111,Lost Customers
15319,283,1,204.5,211,Regular
16901,729,1,204.26,111,Lost Customers
14468,733,1,204.24,111,Lost Customers
17206,53,1,204.24,411,Regular
13017,7,1,204.0,511,New Customers
17394,219,1,203.86999999999998,211,Regular
17891,162,1,203.85999999999999,311,Regular
15020,379,1,203.42000000000002,211,Regular
17074,562,1,203.05,111,Lost Customers
15459,417,2,202.83,121,Regular
18169,60,1,202.65,311,Regular
12416,656,1,202.56,111,Lost Customers
14892,690,1,202.35000000000002,111,Lost Customers
14385,9,3,202.11,531,New Customers
16937,499,1,202.1,111,Lost Customers
13284,330,1,201.19,211,Regular
16965,226,1,201.19,211,Regular
18281,180,2,201.14,321,Regular
13556,429,2,200.82,121,Regular
14330,623,1,200.63,111,Lost Customers
17693,137,1,200.47,311,Regular
13133,273,3,200.45000000000002,231,Regular
13944,653,1,200.43,111,Lost Customers
14782,319,1,200.10000000000002,211,Regular
15593,70,1,199.8,311,Regular
13322,17,1,199.48000000000002,511,New Customers
14521,491,1,199.45000000000002,111,Lost Customers
17184,569,2,198.41000000000003,121,Regular
12581,39,1,197.71,411,Regular
17778,661,1,197.70000000000002,111,Lost Customers
14185,331,1,197.65,211,Regular
14789,28,1,197.64000000000001,411,Regular
12927,394,1,197.31,211,Regular
14830,53,1,197.13,411,Regular
15234,276,1,197.0,211,Regular
13436,1,1,196.89,511,New Customers
15746,134,1,196.88,311,Regular
13978,14,2,196.79000000000002,521,New Customers
16112,143,4,195.74,331,Regular
13757,674,1,195.55,111,Lost Customers
17010,18,1,195.36,511,New Customers
14666,24,1,195.25,411,Regular
15612,36,2,195.15,421,Regular
14405,386,1,195.0,211,Regular
13671,394,1,194.95,211,Regular
14100,137,1,194.9,311,Regular
17468,10,3,194.8,531,New Customers
17065,637,2,194.7,121,Regular
17475,79,1,194.37,311,Regular
16299,477,1,193.65,111,Lost Customers
16695,561,2,193.15,121,Regular
14801,61,1,193.14,311,Regular
13568,173,1,192.85,311,Regular
17257,436,2,192.73,121,Regular
12522,39,2,192.72,421,Regular
14768,17,2,192.60000000000002,521,New Customers
15729,212,3,192.55,231,Regular
18028,583,1,192.05,111,Lost Customers
15909,173,1,191.93999999999997,311,Regular
14279,520,2,191.86,121,Regular
17904,21,1,191.67,411,Regular
15692,28,1,191.04,411,Regular
15954,589,1,190.75,111,Lost Customers
14728,413,1,190.58,111,Lost Customers
15688,418,1,190.57,111,Lost Customers
15412,171,1,190.53,311,Regular
18020,543,1,190.48,111,Lost Customers
14617,402,2,190.47,221,Regular
13766,495,1,190.35,111,Lost Customers
13972,70,2,190.25,321,Regular
17885,12,1,190.19,511,New Customers
18046,649,1,189.63,111,Lost Customers
13826,176,1,189.5,311,Regular
13387,417,1,189.44,111,Lost Customers
18045,45,1,189.4,411,Regular
16673,679,1,188.83,111,Lost Customers
16277,733,1,188.69,111,Lost Customers
14697,218,2,188.60999999999999,221,Regular
17283,378,1,188.46,211,Regular
16051,681,1,188.44,111,Lost Customers
13063,480,1,188.4,111,Lost Customers
12893,30,1,188.14,411,Regular
17781,159,2,188.02,321,Regular
14131,648,1,187.87,111,Lost Customers
17279,57,1,187.83,411,Regular
15072,479,1,187.51999999999998,111,Lost Customers
13852,610,1,187.35000000000002,111,Lost Customers
18013,155,2,187.29,321,Regular
16267,591,1,186.66,111,Lost Customers
18063,390,2,186.60000000000002,221,Regular
17215,464,1,186.15,111,Lost Customers
16388,653,1,186.05,111,Lost Customers
15567,18,1,186.01,511,New Customers
12641,115,1,185.9,311,Regular
14812,598,1,185.8,111,Lost Customers
17840,443,1,185.72,111,Lost Customers
17574,242,1,185.65,211,Regular
16559,397,1,185.20000000000002,211,Regular
14879,684,1,185.06,111,Lost Customers
16097,240,1,185.04999999999998,211,Regular
14677,592,1,184.91,111,Lost Customers
17803,392,1,184.66,211,Regular
14059,266,1,183.6,211,Regular
17820,374,1,183.56,211,Regular
13460,29,2,183.44,421,Regular
14119,375,2,183.37,221,Regular
14983,689,1,183.20000000000002,111,Lost Customers
17798,581,1,183.09,111,Lost Customers
16819,465,2,182.59,121,Regular
14941,578,1,182.1,111,Lost Customers
17587,628,1,181.66,111,Lost Customers
12934,736,1,181.65,111,Lost Customers
16822,686,1,181.39,111,Lost Customers
15359,662,8,181.35,141,Regular
16594,75,1,181.09,311,Regular
15292,201,1,180.94,211,Regular
14858,505,1,180.75,111,Lost Customers
12622,232,1,180.1,211,Regular
18234,551,1,179.6,111,Lost Customers
14945,413,1,179.4,111,Lost Customers
16640,397,1,179.4,211,Regular
18147,45,2,179.34,421,Regular
15895,149,1,179.17,311,Regular
14705,198,1,179.0,211,Regular
15209,730,1,178.98000000000002,111,Lost Customers
15139,239,2,178.96,221,Regular
16691,418,2,178.83,121,Regular
17170,374,2,178.68,221,Regular
17879,173,1,178.51999999999998,311,Regular
12686,371,1,178.28,211,Regular
17253,18,1,178.26,511,New Customers
18282,7,2,178.05,521,New Customers
12858,383,1,177.92,211,Regular
16403,312,1,177.5,211,Regular
13618,173,1,177.34,311,Regular
12618,21,1,177.31,411,Regular
13072,266,1,177.15,211,Regular
16285,646,1,176.9,111,Lost Customers
17036,383,1,176.9,211,Regular
13746,413,1,176.69,111,Lost Customers
17947,37,1,176.68,411,Regular
14287,8,3,176.63,531,New Customers
18054,392,1,176.5,211,Regular
12509,284,1,176.5,211,Regular
18175,675,1,176.1,111,Lost Customers
18274,30,1,175.92,411,Regular
13547,408,1,175.53,211,Regular
18166,623,1,175.5,111,Lost Customers
14486,511,2,175.5,121,Regular
